"shoppingcartitemid","shoppingcartitemstudentid","shoppingcartitemclassid","shoppingcartitemquantity","shoppingcartid","shoppingcartaddtime"
"1921","288260666","208","1","tju2lvfapuggrslnu4l0ptkn78","2023-12-27 00:13:26"
"1922","845829936","208","1","rrhnqjjniqnti5npup849s7kug","2023-12-27 00:23:50"
"1923","876298364","208","1","4u6g3hc4jkis4nvjaj047cives","2023-12-27 01:28:36"
"1924","876298364","214","1","4u6g3hc4jkis4nvjaj047cives","2023-12-27 01:28:50"
"1925","435102930","210","1","poor7vf8np5fgh5mjd39in24gr","2023-12-27 02:02:53"
"1926","720505975","207","3","7g65poer3sb7ppm6o85gjabb2v","2023-12-27 04:27:41"
"1927","174","207","3","b85lc3h14gmmga4tcv5pmalvte","2023-12-27 04:29:19"
"1928","113","223","1","2jm6iet3fbdkqtihd5pg7qt1sb","2023-12-27 10:12:17"
"1929","989070287","205","1","n5pe3f519eh4h1s4bibereoctm","2023-12-27 13:33:56"
"1930","151403385","175","1","bas6bjqo6aaqlflkc292kkd0ik","2023-12-27 17:22:33"
"1931","826040343","209","1","ja6ea9mb2lu0t7ue1jv2ru65hj","2023-12-27 17:24:46"
"1933","260728623","205","1","r0hoo1lo0c70vbr783hc9r4m8i","2023-12-27 17:27:49"
"1934","566070165","207","1","dlf67lkt0d398vkivu2ku9io1a","2023-12-27 19:03:02"
"1936","38","210","1","26vv1vsdksbhet63225u4peuhs","2023-12-27 20:09:25"
"1937","38","209","1","26vv1vsdksbhet63225u4peuhs","2023-12-27 20:09:48"
"1939","181","208","1","7m72fnmg4ipahhf20ugk2ceove","2023-12-27 20:56:59"
"1940","531961285","208","1","bo0f413rhoovcbiql4acd5q04f","2023-12-27 21:31:25"
"1941","88","221","1","jn6fst5uns7lstlk628s7t6o3g","2023-12-27 22:59:06"
"1942","88","219","2","jn6fst5uns7lstlk628s7t6o3g","2023-12-27 22:59:47"
"1943","88","175","1","jn6fst5uns7lstlk628s7t6o3g","2023-12-27 22:59:51"
"1944","88","210","1","jn6fst5uns7lstlk628s7t6o3g","2023-12-27 22:59:55"
"1945","203","209","1","3rqhh5u8g2916tj6ngr9kqjbb6","2023-12-28 12:18:44"
"1946","203","226","1","3rqhh5u8g2916tj6ngr9kqjbb6","2023-12-28 12:18:52"
"1947","203","224","1","3rqhh5u8g2916tj6ngr9kqjbb6","2023-12-28 12:18:59"
"1948","203","222","1","3rqhh5u8g2916tj6ngr9kqjbb6","2023-12-28 12:19:21"
"1949","198255321","226","2","l1b03rgkk8d533rk8cd75jcaj8","2023-12-28 13:23:58"
"1950","204","208","1","pparetl33784o2guaf42iqv5ar","2023-12-28 14:59:50"
"1951","204","223","1","pparetl33784o2guaf42iqv5ar","2023-12-28 15:00:26"
"1952","204","208","1","edct77n6u5v13kcmp5qroc37sr","2023-12-28 15:05:11"
"1953","204","223","1","edct77n6u5v13kcmp5qroc37sr","2023-12-28 15:05:26"
"1954","38","210","1","8hcqhc4s9kj5d1rrf7a8mvj847","2023-12-28 17:11:37"
"1955","38","209","1","8hcqhc4s9kj5d1rrf7a8mvj847","2023-12-28 17:11:50"
"1956","38","222","1","8hcqhc4s9kj5d1rrf7a8mvj847","2023-12-28 17:13:05"
"1958","957995705","205","1","jl58r6vkij1i44o4ahooo3pslg","2023-12-28 21:23:08"
"1959","205","210","1","tc678siimkqn4dfb77ft6kce5r","2023-12-28 21:52:27"
"1960","205","226","1","tc678siimkqn4dfb77ft6kce5r","2023-12-28 21:52:49"
"1961","205","222","1","tc678siimkqn4dfb77ft6kce5r","2023-12-28 21:52:56"
"1962","462920907","211","1","71aoe7h6ekfoo1kkn5v1mkvau7","2023-12-28 21:56:37"
"1963","3","214","1","jvg2inudh8rp6dskmuv2g65kc1","2023-12-29 00:14:00"
"1964","962924363","210","1","p8q2krn5qttioejvnscq4prhtj","2023-12-29 11:59:25"
"1965","962924363","221","1","p8q2krn5qttioejvnscq4prhtj","2023-12-29 12:00:06"
"1967","661157599","223","1","gb6ev7bmuhqsicicct7reebb0a","2023-12-29 22:53:07"
"1968","495364521","223","1","4ie2imnn4g62t9gq846blevfsn","2023-12-30 01:06:23"
"1969","967433283","208","1","peep0a2hro566jbad7u8sauvb5","2023-12-30 14:42:37"
"1970","285434915","210","1","c884g1tfcsp7706sljc61r9ajs","2023-12-30 17:28:13"
"1971","285434915","175","1","c884g1tfcsp7706sljc61r9ajs","2023-12-30 17:28:17"
"1973","146825797","223","1","smcg1o5kheuomrbjp23vmvakl4","2023-12-30 22:57:49"
"1974","496364045","223","1","nmpeqdctb320jhjgm7m4s9pb7a","2023-12-30 23:55:17"
"1975","113","223","1","bolif6gp8ldprk332hvtgf4e1a","2023-12-31 00:56:21"
"1976","113","198","1","bolif6gp8ldprk332hvtgf4e1a","2023-12-31 01:00:52"
"1977","239774656","175","1","cg4ea6fmbkcfcc7c8ks6edqud6","2023-12-31 15:12:29"
"1978","239774656","209","1","cg4ea6fmbkcfcc7c8ks6edqud6","2023-12-31 15:12:39"
"1979","239774656","222","1","cg4ea6fmbkcfcc7c8ks6edqud6","2023-12-31 15:12:45"
"1980","239774656","226","1","cg4ea6fmbkcfcc7c8ks6edqud6","2023-12-31 15:12:50"
"1981","495918655","205","1","kmdj0mjkpgmkkifvklnmdnfkqr","2023-12-31 22:01:54"
"1982","193370470","210","1","gkvp58sevnl6vcf6048k717r39","2023-12-31 23:38:58"
"1983","674246446","207","1","dfgrojknfob5sfaq3b9m7uv80e","2023-12-31 23:44:32"
"1984","724618783","208","1","14oagi2okr9gs21su3gfj87ge9","2024-01-01 12:19:37"
"1987","149","225","1","43t42atsrd9v8hanmdp8hu8dqk","2024-01-01 13:25:03"
"1990","262690495","206","1","78d9e3ah9p8igpm5fanb6psjen","2024-01-01 13:40:39"
"1993","262690495","214","1","78d9e3ah9p8igpm5fanb6psjen","2024-01-01 13:55:40"
"1994","851935696","212","1","q89cle6nviuoi079ma9k9pcjc1","2024-01-01 14:23:32"
"1995","181","212","1","qfahstlba6o0komj0uho1lkkba","2024-01-01 14:49:16"
"1996","181","219","1","qfahstlba6o0komj0uho1lkkba","2024-01-01 14:49:21"
"1997","181","223","1","qfahstlba6o0komj0uho1lkkba","2024-01-01 14:49:29"
"1998","181","225","1","qfahstlba6o0komj0uho1lkkba","2024-01-01 14:49:39"
"1999","897011559","208","1","7bvelp9cnnb243520tu2cn7pvi","2024-01-01 15:16:40"
"2000","329868964","222","1","8eou4088cmvnrv05tdb3vo2bue","2024-01-01 16:35:53"
"2001","329868964","207","1","8eou4088cmvnrv05tdb3vo2bue","2024-01-01 16:45:13"
"2002","836859230","206","1","li0ji9ep0s323v0euhp5n44iuq","2024-01-01 17:24:50"
"2003","916733474","208","1","fh8g6ne5ovo20gg3lhd48rekt2","2024-01-01 18:01:07"
"2004","131595134","219","1","1i4pv8it36odtelt1rf62i72eo","2024-01-01 18:24:34"
"2005","321","208","1","1bpq8lrq9v3b58kmqaiaer2mls","2024-01-01 18:33:05"
"2006","3","225","1","lgaep0v2vjflsj2b7vdoo996e7","2024-01-01 19:33:38"
"2007","442852553","208","1","ivb8p2vbcf8hiqm03jkl34p5tt","2024-01-01 20:55:07"
"2008","122","210","1","vmpol9jd1q0hcr2mk3fbm151p5","2024-01-01 21:03:56"
"2009","993323193","225","1","666tdve1a1qc9erphf6m07flt7","2024-01-01 21:13:01"
"2010","131266100","208","1","a0ghmlgop1shg1c7ke1ha5agu9","2024-01-01 21:59:09"
"2015","131266100","212","1","6hvrnhdnm6c7grlpucs22a26vm","2024-01-02 09:52:46"
"2016","294919733","225","1","mbak49ra7q7ab0kbntr2ehcuq8","2024-01-02 12:31:37"
"2017","294919733","208","1","mbak49ra7q7ab0kbntr2ehcuq8","2024-01-02 12:31:47"
"2018","889287513","224","1","le5r2t011dijkt3v5hth4k1ald","2024-01-02 14:07:44"
"2019","828435798","208","1","1mn7ipot0e9f2f9e03mhcskmq3","2024-01-02 14:40:25"
"2020","828435798","223","1","1mn7ipot0e9f2f9e03mhcskmq3","2024-01-02 14:42:47"
"2021","828435798","221","1","1mn7ipot0e9f2f9e03mhcskmq3","2024-01-02 14:45:36"
"2022","977856195","208","1","opa7dq57gjke6o6vfttlehbts5","2024-01-02 15:02:51"
"2023","320466819","208","1","r9l4docvbapa69e0pnupbhveco","2024-01-02 16:29:01"
"2024","379316910","201","1","n84e5rv1814oog7at4k2fk3vjo","2024-01-02 16:48:29"
"2025","655621614","222","1","j0e3uvvs6m8vaap7iaoi3bo6mg","2024-01-02 21:17:19"
"2026","781390014","206","1","pdi2l8jr2p0vlf9tsiofrnhcmi","2024-01-02 22:45:50"
"2027","840199623","210","1","qaj13qrdqvm6qo68d0cqeu0m0l","2024-01-02 23:30:22"
"2028","840199623","224","1","qaj13qrdqvm6qo68d0cqeu0m0l","2024-01-02 23:31:13"
"2029","840199623","222","1","qaj13qrdqvm6qo68d0cqeu0m0l","2024-01-02 23:31:29"
"2030","877561562","208","1","nfqf6gtmsgmfdbr8sv54730enj","2024-01-02 23:32:19"
"2031","877561562","225","1","nfqf6gtmsgmfdbr8sv54730enj","2024-01-02 23:32:44"
"2032","677944974","225","1","1dko6gbj55i76bcrh9blma51lm","2024-01-02 23:49:10"
"2033","899721180","211","1","iab0msfpncu56m5qph75nprnjc","2024-01-03 00:13:49"
"2034","491507855","211","1","ompc6t9bdpeufol2e65c6qn5ca","2024-01-03 00:16:03"
"2035","261750264","222","1","5cquk5urorm7j1r8s8gb12u05v","2024-01-03 00:23:34"
"2036","201673447","227","1","lamtpvn0venern8fumia97215d","2024-01-03 00:24:41"
"2037","348083266","208","1","ffq3i0abpet5nvncov4tbnqfn1","2024-01-03 07:04:23"
"2038","324","208","1","645aaru6ojq1jhdg9f9j406r00","2024-01-03 07:10:29"
"2039","985170581","198","1","fmaari0bd2oej905qd07jq669e","2024-01-03 09:38:45"
"2040","985170581","212","1","fmaari0bd2oej905qd07jq669e","2024-01-03 09:42:46"
"2041","985170581","201","1","fmaari0bd2oej905qd07jq669e","2024-01-03 09:42:50"
"2042","985170581","223","1","fmaari0bd2oej905qd07jq669e","2024-01-03 09:42:55"
"2043","498776265","205","1","2rl2vgidk89o4n0m6tdp96m7q6","2024-01-03 10:25:50"
"2046","325","210","1","3ka18tase6d4ij5lin7f922n1i","2024-01-03 11:25:00"
"2048","352397908","200","1","h1a59qrv3mu79d5ck6a20k7pq4","2024-01-03 12:50:28"
"2049","729529699","208","1","1jrh79ru283ptcnauspavfi113","2024-01-03 13:20:04"
"2050","456117771","216","1","d6dqvl5b0fcdnv83aa5frb8cpt","2024-01-03 13:34:53"
"2051","507109374","223","1","q96pdn98us6s269al9i11u4com","2024-01-03 16:22:43"
"2052","381166571","208","1","lnqidg2itv7t9iv22t46bgdnn7","2024-01-03 17:07:35"
"2053","381166571","205","1","f53o6f5qcku4ar41kaqqqv6icl","2024-01-03 17:33:38"
"2054","430321133","205","1","dl0f30aclpmk9cgitqhhld9qvv","2024-01-03 18:11:53"
"2055","430321133","206","1","dl0f30aclpmk9cgitqhhld9qvv","2024-01-03 18:11:57"
"2056","187606352","205","1","erka8ft1gigla4pg2rtstklmor","2024-01-03 18:36:13"
"2057","187606352","206","1","erka8ft1gigla4pg2rtstklmor","2024-01-03 18:36:16"
"2058","88","221","1","vnjp8ktc7al13o6voha148pk06","2024-01-03 19:26:44"
"2061","359809448","222","1","g1m5suroq9qaj56onefkcvtebr","2024-01-03 19:45:21"
"2062","88","219","1","b59tts7dfg2qqss7u77heh30gq","2024-01-03 19:59:03"
"2063","88","225","1","b59tts7dfg2qqss7u77heh30gq","2024-01-03 19:59:50"
"2064","88","199","1","b59tts7dfg2qqss7u77heh30gq","2024-01-03 20:01:02"
"2065","318","205","1","eas1ct57upquaikks1or80sk05","2024-01-03 21:04:05"
"2066","147930885","205","1","qunqob0n5dgce6lljqn19n5qda","2024-01-03 21:59:34"
"2067","265641787","175","1","1ovo83vr7f0ovjmkhiqb5pv6f1","2024-01-03 22:32:33"
"2068","381649499","175","1","bjsum0hgh07j42rbua4lsp10dc","2024-01-03 22:36:02"
"2069","497952115","196","1","4rjrlm6eb08v3l9p9qgg6p8o6e","2024-01-04 00:37:25"
"2070","456644390","224","1","gh4rk1easbhns1trf7fntb4pi9","2024-01-04 09:06:29"
"2071","482039726","212","1","4rsgkj4ka95nnmsjc0qv1t2cv3","2024-01-04 09:30:32"
"2072","633788573","212","1","o1d11mj53bjapbnc4d898kolko","2024-01-04 09:31:54"
"2073","609813944","212","1","k2f1tl5aioac5r9s13h2bepgiq","2024-01-04 10:07:05"
"2074","959814081","223","2","3fs084bcf53he4bj9tvi15915n","2024-01-04 10:19:13"
"2075","232390783","219","1","drrqvprmfapgc5ihb99iovo9n6","2024-01-04 10:23:42"
"2076","232390783","222","1","drrqvprmfapgc5ihb99iovo9n6","2024-01-04 10:23:46"
"2077","255788145","223","1","dtij6cb6abm9gforo9fds3s2c4","2024-01-04 11:43:24"
"2078","737740162","223","2","m7vdnt9g0sfh51uq0ef9gt0og1","2024-01-04 12:26:53"
"2079","155009890","210","1","vrcni28v4meskkfb6lv3t3dde9","2024-01-04 14:58:24"
"2080","155009890","175","1","vrcni28v4meskkfb6lv3t3dde9","2024-01-04 14:58:26"
"2082","660958762","231","1","bgi9ecgau5hip3sliclfk6p2oe","2024-01-04 16:36:51"
"2083","801897600","231","1","luu1dfs87c1r10p592o7t5t1s1","2024-01-04 17:16:21"
"2084","683685082","208","1","tauu1tf31a8nat1ls12vtcn58a","2024-01-04 18:59:33"
"2085","867717833","226","1","mvuo4er455oof60fktfrpjms15","2024-01-04 22:49:13"
"2086","164074457","208","1","1fqlpj68vmq7bkrdr5ndu99uc0","2024-01-04 23:46:18"
"2087","672594870","205","1","eknfj8dd2m62mftb5e5qju3v45","2024-01-05 00:34:17"
"2088","701191775","210","1","4905216vrkopm4j8472fm96f4t","2024-01-05 00:41:48"
"2089","223525433","196","1","bpqfkm7tnsj5ehumhj0enhktv9","2024-01-05 02:41:21"
"2090","948415791","222","2","a0m3euo6d4fl0ktlj716bhm6r3","2024-01-05 03:34:11"
"2091","948415791","207","1","a0m3euo6d4fl0ktlj716bhm6r3","2024-01-05 03:36:05"
"2092","948415791","223","1","a0m3euo6d4fl0ktlj716bhm6r3","2024-01-05 03:36:15"
"2093","278363302","208","1","63uc2hfl623h3q90sfo26u7lco","2024-01-05 04:46:07"
"2094","125828604","210","1","irgd7745n67rp8tkllmg1drcbs","2024-01-05 05:24:24"
"2095","139202512","210","1","hjq91hho2299dsj96nr36btu3e","2024-01-05 05:33:53"
"2096","377768017","209","1","c0jrik81tvjd5bfhmbsgl1m709","2024-01-05 08:27:45"
"2097","701191775","208","1","cupukm48l1ktibdk5u95maca5m","2024-01-05 12:12:40"
"2098","626730626","210","1","cugtdgc0cd0bdfcbtbd1cte4h8","2024-01-05 12:16:10"
"2099","696573964","208","1","3k7gqc6qr2l3dns3an935jf72t","2024-01-05 12:46:56"
"2100","696573964","212","1","3k7gqc6qr2l3dns3an935jf72t","2024-01-05 12:47:03"
"2101","696573964","223","1","3k7gqc6qr2l3dns3an935jf72t","2024-01-05 12:47:07"
"2102","696573964","221","1","3k7gqc6qr2l3dns3an935jf72t","2024-01-05 12:47:29"
"2103","427294573","210","1","eoihmlfrli0h2frrff4l923511","2024-01-05 15:20:15"
"2105","427294573","209","1","eoihmlfrli0h2frrff4l923511","2024-01-05 15:20:57"
"2107","106","222","1","7bb12m5nbg4qniqqrnpqhc9v87","2024-01-05 15:34:27"
"2108","106","226","1","7bb12m5nbg4qniqqrnpqhc9v87","2024-01-05 15:34:30"
"2109","821560849","196","1","kppilfdjb9n3huhobiascfgmnq","2024-01-05 17:11:10"
"2110","676325708","214","1","rt0c4l9e3da79lmevld47thjud","2024-01-05 18:08:22"
"2111","857153322","231","1","2ko3hbkum6l994e9pfefjgq1lf","2024-01-05 18:25:02"
"2112","473389215","208","1","chq3c8lctld4hino8grelu1l5v","2024-01-05 19:13:42"
"2113","894802966","210","1","qi1them1a44kg0lra3mmfc7vsd","2024-01-05 19:20:40"
"2114","893106736","210","1","i1nuo8mqe5q96lf0tr6vfr0tbd","2024-01-05 19:27:06"
"2115","963158107","206","1","v84q06i2chmcnc40ptvfk77i9f","2024-01-05 19:34:43"
"2116","645976261","214","1","1c9qjvd7vng79hhsfrfuenpo5o","2024-01-05 20:06:14"
"2117","212579463","206","1","oq79lvdn6k7ikfd9tpvr8d95ou","2024-01-05 20:22:21"
"2118","707936002","208","1","1tdmun7pt5ad025gdcni9ua71i","2024-01-05 20:34:22"
"2119","194507626","208","1","70o65kajfb473tnthi8lvnjn1p","2024-01-05 20:47:05"
"2120","309970416","208","1","mm2atd63e3s949b398p2ivbo6h","2024-01-05 21:59:23"
"2121","204","208","1","oegbl1392mi390icc9e5b9q1rg","2024-01-05 22:16:06"
"2122","811182884","208","1","pcr043vc7181rhn3v8lp7lb3jb","2024-01-05 22:30:59"
"2123","817813862","208","1","t2iek6hnd06e7ckerj43qjkhkd","2024-01-05 23:05:34"
"2124","701191775","208","1","cncip592j6dj8iq70fb4jcnjr7","2024-01-05 23:38:36"
"2125","117","208","1","t4vhjnbq1g3dcg9lp26gh0lris","2024-01-06 00:19:29"
"2126","117","207","1","p5gc0at2j0eg3h25s9pkoarbbr","2024-01-06 00:24:43"
"2127","149","207","1","43t42atsrd9v8hanmdp8hu8dqk","2024-01-06 03:34:39"
"2128","149","222","1","43t42atsrd9v8hanmdp8hu8dqk","2024-01-06 03:40:13"
"2129","149","210","1","niqk925un1a0bgmbt3gnph50ob","2024-01-06 03:44:32"
"2131","560370723","212","1","b7hamg4cimemn4k5uu18nt4imf","2024-01-06 07:53:56"
"2132","49","214","1","v95e0dbvlf502bsio3g1e58mis","2024-01-06 10:12:44"
"2133","727968783","209","1","gp6at0oipm56svu1l8dh700qph","2024-01-06 10:50:41"
"2134","702314766","208","3","bijqaav3igjp5so4s2u7v6n7et","2024-01-06 11:51:33"
"2135","174","208","3","ec4aktam6gpuokltsi55ckrkjv","2024-01-06 11:55:18"
"2136","174","208","3","fld968svhe550reaqqmm10utkc","2024-01-06 12:04:22"
"2137","194","219","1","dd1nk3hclj9755sdr6kb8cf6l8","2024-01-06 12:05:34"
"2138","174","208","3","et1octkhnbht3rqahdq3ll86ro","2024-01-06 12:07:03"
"2139","297112295","206","1","tnp3pkpqi3i66e6ho7ek8ptu3v","2024-01-06 12:10:28"
"2140","195","219","1","lass96q2103e3h2bjjm0j3vcp8","2024-01-06 12:11:04"
"2141","503245385","208","1","cfubql5bd36p3jisnn6d7cvula","2024-01-06 12:13:15"
"2142","394105791","212","1","0rohunjfpb838nnm64ehn08h2f","2024-01-06 16:48:36"
"2143","329","212","1","ag6hl4roat63pov95h6c2mqiul","2024-01-06 17:02:14"
"2145","332","216","1","hbcbe5cvelakqmsqj7girs8q9m","2024-01-06 19:46:17"
"2146","176841212","223","1","q7j4ch6bnivi4m6l73lvmuaa2e","2024-01-06 20:09:26"
"2147","827034913","230","1","3dg66ktn3kod1c47ed0odpsmm3","2024-01-06 21:27:01"
"2148","827034913","223","1","3dg66ktn3kod1c47ed0odpsmm3","2024-01-06 21:27:20"
"2149","827034913","201","1","3dg66ktn3kod1c47ed0odpsmm3","2024-01-06 21:28:40"
"2151","136844187","223","1","h5dg2q3h81tklk8a21ndv23c72","2024-01-06 21:42:02"
"2152","136844187","230","1","h5dg2q3h81tklk8a21ndv23c72","2024-01-06 21:42:08"
"2153","252069310","229","1","7ocj4o9g7eu71gs11hn6134fkn","2024-01-06 21:59:08"
"2154","692551583","219","1","0oku7slooj0lahmdmg25k7vlo7","2024-01-06 23:06:19"
"2155","367311408","223","1","2j0a2kuqcqced3j13ks6cascm6","2024-01-07 02:48:45"
"2156","606541607","198","1","cglqu5g4r6ggm469ldlheton69","2024-01-07 04:18:30"
"2157","606541607","207","1","cglqu5g4r6ggm469ldlheton69","2024-01-07 04:18:33"
"2158","606541607","212","1","cglqu5g4r6ggm469ldlheton69","2024-01-07 04:38:45"
"2159","895856792","212","1","208b3hoe98tgi33b8f80eft3sb","2024-01-07 04:48:35"
"2160","181","196","1","pqfiu0pa41cc4k2sqd8j8209p3","2024-01-07 08:18:23"
"2161","721713297","223","1","3fhl1b7b1okcnk4ki28rcnj40e","2024-01-07 10:52:57"
"2162","124023350","210","1","2imn7uujopf6pkq18iqb77pjm6","2024-01-07 11:26:06"
"2163","701191775","198","1","agh3c2m7s0fegsrrcchde1aeiv","2024-01-07 12:29:02"
"2164","116488892","210","1","nr3cfgst131esheq33r33rut1o","2024-01-07 12:31:21"
"2165","856244769","198","1","a6c8ld4ssiphp4shihdoaoge2q","2024-01-07 15:22:21"
"2166","464013831","198","2","b0maivntiteh6d86dbt2bsq00b","2024-01-07 16:13:46"
"2167","686566826","212","1","vpo34oa8p7sraclbfrujhr0odc","2024-01-07 16:26:09"
"2168","513495204","225","1","5q6kph53fhch8ghm4e3r06avi9","2024-01-07 17:18:07"
"2170","514337263","231","1","38dft9b2kd9f6ta3lb8aiq7bn4","2024-01-07 18:09:42"
"2171","452582729","224","1","sk2u19qbelobbp84vk9kqter7p","2024-01-07 20:53:56"
"2172","785409553","224","2","rgh0vf1sto2rv87jcs51t6d5vm","2024-01-07 21:06:13"
"2173","989988272","204","1","88l52p4roqp1nh4bjhopjak9es","2024-01-07 22:45:53"
"2174","297747830","219","1","9kjl7frqtfhv3sskafjrfg6n81","2024-01-08 00:15:21"
"2175","392170701","211","1","9leetdelv5qjamer9ddi8vd627","2024-01-08 10:39:13"
"2176","168494463","207","1","q5hee81kbt7siuvsmcq12ep9l8","2024-01-08 11:02:09"
"2177","102","230","1","s6s6jublj75gms00puc2a24r7l","2024-01-08 11:57:41"
"2179","115","225","1","siq76iufamugkile1bss17ca9j","2024-01-08 14:10:56"
"2180","927956536","196","1","a3h3d82qt6bf893ale1trkk5ol","2024-01-08 14:34:32"
"2181","181","212","1","rgqcoubb8df3qr583jteank2to","2024-01-08 15:03:19"
"2182","181","219","1","nrch4bgis994l4vk8gs1ur4ns5","2024-01-08 15:07:36"
"2183","8","235","1","opbnur1hrgdlvc053j6pevp59h","2024-01-08 18:17:13"
"2184","482688348","225","1","v5u3ph0886pqkf7c7m5ofsmn1l","2024-01-09 00:23:49"
"2185","177263472","223","3","3vabb9usbd1t6g88t2r7h3f2n3","2024-01-09 11:38:13"
"2186","371407253","207","2","jc9cfitdo10fvqdelj7q5nqo4m","2024-01-09 11:45:55"
"2187","338","223","3","sf4s2dj35at9ao34njlfc0fpfd","2024-01-09 11:51:34"
"2188","684128471","194","1","rkhnq6kq4per0t2a83gdedjk8u","2024-01-09 18:28:08"
"2189","684128471","233","1","rkhnq6kq4per0t2a83gdedjk8u","2024-01-09 18:28:30"
"2190","684128471","243","1","rkhnq6kq4per0t2a83gdedjk8u","2024-01-09 18:28:44"
"2191","684128471","238","1","rkhnq6kq4per0t2a83gdedjk8u","2024-01-09 18:29:25"
"2192","775836938","212","2","risad70t6o2c52k761de5d7gi8","2024-01-09 18:42:20"
"2193","609046183","225","1","7lsegl2tomj40ivl440nh3ql0m","2024-01-09 20:09:00"
"2194","935687358","207","2","66o4gkre1bbukk992iqtnqk254","2024-01-09 21:26:27"
"2195","137452454","211","1","ji43ih1it16hj8p1aidg4as0ej","2024-01-09 21:50:48"
"2196","636496774","219","1","qss9fjuqtk3k790r18ga84gvhb","2024-01-09 22:05:03"
"2197","339","233","1","j605eu1mdj5t39ovr93jn57scp","2024-01-09 23:17:06"
"2198","339","219","1","j605eu1mdj5t39ovr93jn57scp","2024-01-09 23:17:35"
"2199","339","222","1","j605eu1mdj5t39ovr93jn57scp","2024-01-09 23:18:03"
"2200","664364969","207","1","03rpk8ppk3tjn4ducbehp231td","2024-01-09 23:26:27"
"2201","181","199","1","kiujl1u4ukgoqt689vsmlbd86a","2024-01-10 01:31:59"
"2202","181","225","1","kiujl1u4ukgoqt689vsmlbd86a","2024-01-10 01:32:49"
"2203","181","238","1","kiujl1u4ukgoqt689vsmlbd86a","2024-01-10 01:32:56"
"2204","181","239","1","kiujl1u4ukgoqt689vsmlbd86a","2024-01-10 01:33:01"
"2205","181","199","1","193b2oc9sgo947cjtvhqc7uudg","2024-01-10 01:34:03"
"2206","181","238","1","471tdi43r63p9agmlfe08bcbjc","2024-01-10 01:43:25"
"2207","181","225","1","471tdi43r63p9agmlfe08bcbjc","2024-01-10 01:43:39"
"2208","181","230","1","471tdi43r63p9agmlfe08bcbjc","2024-01-10 01:43:53"
"2209","895495219","212","2","brnt6bei3rr272kat2ef2t07dt","2024-01-10 01:55:57"
"2210","464801318","223","2","kr5u8bausb9hl2fn6bjv1gmjps","2024-01-10 01:56:54"
"2211","692551583","238","1","rm0ujavf6s6if7lgap3n98b8r5","2024-01-10 08:46:40"
"2212","925899138","211","1","rr89jhe3ln7smeofr768ojn6t2","2024-01-10 09:02:08"
"2213","335165402","219","1","ptq5qnee2pv8mnslcd6pbblei3","2024-01-10 10:34:34"
"2214","34","238","1","634ofltr1krufif3khhihpotcq","2024-01-10 13:17:23"
"2215","379797363","233","1","ne9ko624j7585s2kh47kjh6j7n","2024-01-10 13:18:29"
"2216","379797363","194","1","ne9ko624j7585s2kh47kjh6j7n","2024-01-10 13:18:45"
"2217","379797363","243","1","ne9ko624j7585s2kh47kjh6j7n","2024-01-10 13:18:58"
"2218","379797363","238","1","ne9ko624j7585s2kh47kjh6j7n","2024-01-10 13:19:07"
"2219","379797363","236","1","ne9ko624j7585s2kh47kjh6j7n","2024-01-10 13:20:14"
"2220","806314734","243","1","osas33m2l3qq91vt2h9898jita","2024-01-10 13:51:27"
"2221","806314734","226","1","osas33m2l3qq91vt2h9898jita","2024-01-10 13:51:51"
"2222","340","233","1","r6p9aqbv01ru6sfjsverhpudjf","2024-01-10 14:00:43"
"2223","427720450","207","1","1eb5gpl53omtr9muqurh5u5kch","2024-01-10 14:30:28"
"2224","138754942","207","5","cueeal0uddootobn815uqj5cqd","2024-01-10 15:06:20"
"2225","196","222","1","davegqh6q0j794l359ipkf4dcd","2024-01-10 18:13:45"
"2226","791754105","219","1","gle56puc6bo8feg8mdcb7a67so","2024-01-10 18:24:37"
"2227","791754105","230","1","gle56puc6bo8feg8mdcb7a67so","2024-01-10 18:26:09"
"2228","791754105","225","1","gle56puc6bo8feg8mdcb7a67so","2024-01-10 18:26:31"
"2229","791754105","239","1","gle56puc6bo8feg8mdcb7a67so","2024-01-10 18:27:30"
"2230","791754105","238","1","gle56puc6bo8feg8mdcb7a67so","2024-01-10 18:28:40"
"2231","558070658","219","1","5hq830uav1lvebhiii5tclq7rc","2024-01-10 18:58:17"
